book_id,title,author,additional_authors,isbn,isbn13,my_rating,average_rating,publisher,format,number_of_pages,original_publication_year,date_started,date_read,date_added,bookshelves,exclusive_shelf,read_count,type
13497818,The Casual Vacancy,J.K. Rowling,NA,316228532,9780000000000,3,3.3,"Little, Brown and Company",Hardcover,503,2012,2012-09-27,2012-10-11,2012-09-27,NA,read,1,JMH
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Rick Riordan,NA,1423140605,9780000000000,4,4.46,Disney-Hyperion Books,Hardcover,586,2012,2012-10-02,2012-10-09,2012-03-05,NA,read,1,JMH
12729613,Her Best Friend's Brother,T.J. Dell,NA,NA,9780000000000,0,3.55,CreateSpace Independent Publishing Platform,Paperback,256,2011,NA,NA,2012-10-05,to-read,to-read,0,JMH
13532186,Joseph Anton: A Memoir,Salman Rushdie,NA,812992784,9780000000000,0,3.6,Random House,Hardcover,636,2012,NA,NA,2012-10-05,to-read,to-read,0,JMH
9297774,"Eve (Eve, #1)",Anna Carey,NA,62048503,9780000000000,3,3.68,HarperCollins,Hardcover,336,2011,2012-09-25,2012-09-28,2011-10-19,NA,read,1,JMH
13499990,Over You,Emma McLaughlin,Nicola Kraus,61720445,9780000000000,4,3.38,HarperTeen,Hardcover,304,2012,2012-09-21,2012-09-25,2012-09-27,NA,read,1,JMH
15814165,Why Quantum Physicists Don't Get Fat: Inject Your Diet With Rocket Fuel (Volume 1),Gregory Kuhn,NA,1478156805,9780000000000,4,3.53,Createspace Independent Publishing Platform,Paperback,194,2012,2012-09-14,2012-09-20,2012-09-14,NA,read,1,JMH
10572,"A Clash of Kings  (A Song of Ice and Fire, #2)",George R.R. Martin,NA,553381695,9780000000000,0,4.41,Bantam,Paperback,969,1998,NA,NA,2012-09-13,to-read,to-read,0,JMH
11445880,"Midnight in Austenland (Austenland, #2)",Shannon Hale,NA,1608196259,9780000000000,4,3.52,Bloomsbury USA,Hardcover,277,2012,2012-09-03,2012-09-05,2011-11-05,NA,read,1,JMH
10047589,Girls in White Dresses,Jennifer Close,NA,307596850,9780000000000,3,3.15,Knopf,Hardcover,294,2011,2012-08-27,2012-09-03,2012-08-27,NA,read,1,JMH
11595593,Bewitching (Kendra Chronicles #2),Alex Flinn,NA,62024140,9780000000000,4,3.94,HarperTeen,Hardcover,346,2012,2012-08-22,2012-08-23,2012-02-02,NA,read,1,JMH
769483,"Magyk (Septimus Heap, #1)",Angie Sage,Mark Zug,60577312,9780000000000,3,3.84,"Katherine Tegen, Harper Collins",Hardcover,564,2005,2012-08-10,2012-08-22,2011-10-26,NA,read,1,JMH
8205669,"Wicked Appetite (Lizzy & Diesel, #1)",Janet Evanovich,NA,312652917,9780000000000,0,3.77,St. Martin's Press,Hardcover,319,2009,NA,NA,2012-08-20,to-read,to-read,0,JMH
12275680,"Wicked Business (Lizzy & Diesel, #2)",Janet Evanovich,NA,345527771,9780000000000,0,3.81,Bantam,Hardcover,299,2012,NA,NA,2012-08-19,to-read,to-read,0,JMH
12604973,Serpent's Kiss (The Beauchamp Family #2),Melissa de la Cruz,NA,751547301,9780000000000,4,3.6,Sphere,Paperback,384,2012,2012-08-16,2012-08-16,2012-08-10,NA,read,1,JMH
12410640,The Presidents Club: Inside the World's Most Exclusive Fraternity,Nancy Gibbs,Michael Duffy,1439127700,9780000000000,0,4.15,Simon  Schuster,Hardcover,641,2012,NA,NA,2012-08-14,to-read,to-read,0,JMH
8113940,"Witches of East End (The Beauchamp Family, #1)",Melissa de la Cruz,NA,NA,NA,4,3.52,Disney-Hyperion,Paperback,272,2011,2012-08-07,2012-08-10,2012-08-01,NA,read,1,JMH
9794437,"Crossed (Matched, #2)",Ally Condie,NA,525423656,9780000000000,4,3.52,Dutton Children's,Hardcover,367,2011,2012-08-02,2012-08-06,2012-05-18,NA,read,1,JMH
5899779,"Pride and Prejudice and Zombies (Pride and Prejudice and Zombies, #1)",Seth Grahame-Smith,Jane Austen,1594743347,9780000000000,0,3.31,Quirk Classics,Paperback,320,2009,NA,NA,2012-08-07,to-read,to-read,0,JMH
7090785,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",Steve Hockensmith,"Jane Austen, Patrick Arrasmith",1594744548,9780000000000,0,3.49,Quirk Books,Paperback,287,2007,NA,NA,2012-08-07,to-read,to-read,0,JMH
10757749,Bunheads,Sophie Flack,NA,316126535,9780000000000,0,3.73,Poppy,Hardcover,294,2011,NA,NA,2012-08-07,to-read,to-read,0,JMH
11559200,"Shadow of Night (All Souls, #2)",Deborah Harkness,NA,670023485,9780000000000,4,4.06,Viking Adult,Hardcover,584,2012,2012-07-18,2012-08-01,2012-01-10,NA,read,1,JMH
11374294,Bond Girl,Erin Duffy,NA,62065890,9780000000000,0,3.57,William Morrow,Hardcover,290,2012,NA,NA,2012-07-18,to-read,to-read,0,JMH
9266804,"The Secret Sisterhood of Heartbreakers (The Secret Sisterhood of Heartbreakers, #1)",Lynn Weingarten,NA,61926183,9780000000000,4,3.3,HarperTeen,Hardcover,337,2011,2012-07-17,2012-07-18,2011-12-21,NA,read,1,JMH
11505797,"Beautiful Disaster (Beautiful, #1)",Jamie McGuire,NA,NA,NA,0,4.05,Jamie McGuire,ebook,319,2011,NA,NA,2012-07-16,to-read,to-read,0,JMH
547918,"Bass Ackwards and Belly Up (Bass Ackwards and Belly Up, #1)",Elizabeth Craft,Sarah Fain,316057940,9780000000000,0,3.69,Poppy,Paperback,400,2006,NA,NA,2012-07-16,to-read,to-read,0,JMH
402013,"Angus, Thongs and Full-Frontal Snogging (Confessions of Georgia Nicolson, #1)",Louise Rennison,NA,60288140,9780000000000,0,3.75,Harper Teen,Hardcover,247,1999,NA,NA,2012-07-16,to-read,to-read,0,JMH
4346365,"My Fair Godmother (My Fair Godmother, #1)",Janette Rallison,Cyril Laumonier,802797806,9780000000000,0,3.93,Walker Childrens,Hardcover,320,2009,NA,NA,2012-07-16,to-read,to-read,0,JMH
13496,"A Game of Thrones (A Song of Ice and Fire, #1)",George R.R. Martin,NA,553588486,9780000000000,5,4.44,Bantam,Paperback,835,1996,2012-03-28,2012-07-16,2011-08-11,NA,read,1,JMH
8519822,"The Enchantress (The Secrets of the Immortal Nicholas Flamel, #6)",Michael Scott,NA,385735359,9780000000000,4,4.24,Delacorte Press,Hardcover,513,2012,2012-06-04,2012-07-02,2011-12-06,NA,read,1,JMH
13490638,Penelope,Rebecca Harrington,NA,030795031X,9780000000000,0,2.68,Vintage,Paperback,274,2012,NA,NA,2012-06-21,to-read,to-read,0,JMH
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",Rick Riordan,NA,1423140575,9780000000000,4,4.28,Hyperion Books,Hardcover,406,2012,2012-05-14,2012-05-21,2012-03-05,NA,read,1,JMH
6075580,Harry Potter's Bookshelf: The Great Books behind the Hogwarts Adventures,John Granger,NA,425229793,9780000000000,0,4.29,Berkley,Paperback,336,2009,NA,NA,2012-05-18,to-read,to-read,0,JMH
2213324,"Airhead (Airhead, #1)",Meg Cabot,NA,545040523,9780000000000,0,3.77,Point,Hardcover,337,2008,NA,NA,2012-05-18,to-read,to-read,0,JMH
8492856,What Happened to Goodbye,Sarah Dessen,NA,670012947,9780000000000,0,3.95,Viking Juvenile,Hardcover,402,2011,NA,NA,2012-05-18,to-read,to-read,0,JMH
49465,Those Who Save Us,Jenna Blum,NA,156031663,9780000000000,0,4.11,Harcourt Books,Paperback,479,2004,NA,NA,2012-05-18,to-read,to-read,0,JMH
7735333,"Matched (Matched, #1)",Ally Condie,NA,525423648,9780000000000,3,3.64,Dutton Books for Young Readers,Hardcover,369,2010,2012-05-14,2012-05-18,2012-02-01,NA,read,1,JMH
7095831,"Ship Breaker (Ship Breaker, #1)",Paolo Bacigalupi,NA,316056219,9780000000000,0,3.75,"Little, Brown Books for Young Readers",Hardcover,326,2010,NA,NA,2012-05-17,to-read,to-read,0,JMH
9659607,"The Iron Knight (The Iron Fey, #4)",Julie Kagawa,NA,373210361,9780000000000,0,4.18,Harlequin TEEN,Paperback,400,2011,NA,NA,2012-05-14,to-read,to-read,0,JMH
8685612,"The Iron Queen (The Iron Fey, #3)",Julie Kagawa,NA,373210183,9780000000000,0,4.2,Harlequin Teen,Paperback,384,2011,NA,NA,2012-05-14,to-read,to-read,0,JMH
9961796,"Lola and the Boy Next Door (Anna and the French Kiss, #2)",Stephanie Perkins,NA,NA,NA,4,3.93,Dutton Books,Hardcover,338,2011,2012-05-04,2012-05-09,2011-11-09,NA,read,1,JMH
8683812,The Paris Wife,Paula McLain,NA,345521307,9780000000000,4,3.82,Ballantine Books,Hardcover,314,2011,2012-05-02,2012-05-03,2011-04-21,NA,read,1,JMH
10594929,"Out of Oz (The Wicked Years, #4)",Gregory Maguire,Douglas Smith,60548940,9780000000000,0,3.85,William Morrow,Hardcover,568,2011,NA,NA,2011-09-22,to-read,to-read,0,JMH
6644117,"The Iron King (The Iron Fey, #1)",Julie Kagawa,NA,373210086,9780000000000,4,3.89,Harlequin Teen,Paperback,363,2010,2012-04-13,2012-05-02,2011-12-05,NA,read,1,JMH
87626,Confessions of a Not It Girl,Melissa Kantor,NA,786818085,9780000000000,3,3.6,Hyperion Books for Children,Paperback,247,2004,2012-04-09,2012-04-12,2012-01-24,NA,read,1,JMH
11563110,"Hallowed (Unearthly, #2)",Cynthia Hand,NA,61996181,9780000000000,3,4.09,HarperTeen,Hardcover,403,2012,2012-04-03,2012-04-09,2012-03-24,NA,read,1,JMH
12875436,"Anew (The Archers of Avalon, #1)",Chelsea Fine,NA,1935089498,9780000000000,0,3.91,Firefall Publishing,Paperback,385,2011,NA,NA,2012-03-28,to-read,to-read,0,JMH
11454587,"Spell Bound (Hex Hall, #3)",Rachel Hawkins,R. Khokins,1423121325,9780000000000,4,4.06,Hyperion Book CH,Hardcover,327,2012,2012-03-24,2012-03-28,2011-12-02,NA,read,1,JMH
13454788,Kissed in Paris (Paris Romance #2),Juliette Sobanet,NA,NA,NA,3,3.62,NA,ebook,307,2012,2012-03-11,2012-03-18,2012-03-11,NA,read,1,JMH
7245329,"The Candidates (Delcroix Academy, #1)",Inara Scott,NA,1423116364,9780000000000,3,3.6,Hyperion Book CH,Hardcover,293,2010,2012-03-09,2012-03-15,2012-03-09,NA,read,1,JMH
10560331,"Out of Sight, Out of Time (Gallagher Girls, #5)",Ally Carter,NA,1423147944,9780000000000,4,4.33,Hyperion Book CH,Hardcover,294,2012,2012-03-19,2012-03-24,2011-11-01,NA,read,1,JMH
7488244,"Unearthly (Unearthly, #1)",Cynthia Hand,NA,61996165,9780000000000,4,4.01,HarperTeen,Hardcover,435,2011,2012-03-19,2012-03-23,2011-08-11,NA,read,1,JMH
10778413,"The Fire (Witch & Wizard, #3)",James Patterson,Jill Dembowski,316101907,9780000000000,3,3.86,jimmy patterson,Hardcover,336,2011,2012-03-02,2012-03-10,2012-02-21,NA,read,1,JMH
12864292,Sleeping with Paris (Paris Romance #1),Juliette Sobanet,NA,NA,NA,3,3.49,NA,ebook,321,2011,2012-03-06,2012-03-09,2012-03-06,NA,read,1,JMH
12092005,"Pride & Popularity (The Jane Austen Diaries, #1)",Jenni James,NA,983829306,9780000000000,0,3.84,Brigham Distributing,Paperback,240,2011,NA,NA,2012-03-05,to-read,to-read,0,JMH
7271563,"Northanger Alibi (The Jane Austen Diaries, #2)",Jenni James,NA,983829314,9780000000000,0,3.71,Walnut Springs/Inkberry Press,Paperback,254,2010,NA,NA,2012-03-05,to-read,to-read,0,JMH
8517207,"Bumped (Bumped, #1)",Megan McCafferty,NA,61962740,9780000000000,3,3.12,Balzer + Bray,Hardcover,326,2011,2012-02-27,2012-03-05,2012-01-20,NA,read,1,JMH
7646805,"The Gift (Witch & Wizard, #2)",James Patterson,Ned Rust,1846054761,9780000000000,3,3.78,NA,Paperback,333,2010,2012-02-23,2012-03-01,2012-02-21,NA,read,1,JMH
11745238,Chasing Mona Lisa,Tricia Goyer,Mike Yorkey,800720466,9780000000000,0,3.54,Fleming H. Revell Company,Paperback,322,2012,NA,NA,2012-02-27,to-read,to-read,0,JMH
10750896,"Look, I Made a Hat: Collected Lyrics, 1981-2011, With Attendant Comments, Amplifications, Dogmas, Harangues, Digressions, Anecdotes, and Miscellany",Stephen Sondheim,NA,030759341X,9780000000000,0,4.56,Knopf,Hardcover,453,2011,NA,NA,2012-02-23,to-read,to-read,0,JMH
7769406,"Finishing the Hat: Collected Lyrics, 1954-1981, With Attendant Comments, Principles, Heresies, Grudges, Whines, and Anecdotes",Stephen Sondheim,NA,679439072,9780000000000,0,4.52,Knopf,Hardcover,421,2009,NA,NA,2012-02-23,to-read,to-read,0,JMH
12266205,How to Eat a Cupcake,Meg Donohue,NA,62069284,9780000000000,0,3.51,William Morrow Paperbacks,Paperback,309,2012,NA,NA,2012-02-23,to-read,to-read,0,JMH
12063158,"Witch & Wizard (Witch & Wizard, #1)",James Patterson,NA,NA,9780000000000,3,3.55,"Little, Brown and Company",Paperback,314,2009,2012-02-20,2012-02-22,2012-02-21,NA,read,1,JMH
6697,Little Altars Everywhere,Rebecca Wells,NA,60759968,9780000000000,0,3.58,Harper Perennial,Paperback,288,1992,NA,NA,2012-02-21,to-read,to-read,0,JMH
137791,Divine Secrets of the Ya-Ya Sisterhood,Rebecca Wells,NA,006075995X,9780000000000,4,3.84,Harper Perennial,Paperback,383,1996,2012-02-14,2012-02-20,2012-02-21,NA,read,1,JMH
7490773,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz ZafÃ³n,NA,NA,NA,5,4.28,Penguin(Non-Classics),Paperback,487,2001,2012-01-24,2012-02-14,2011-12-21,NA,read,1,JMH
542592,How to Be Single,Liz Tuccillo,NA,1416534121,9780000000000,0,3.21,Atria Books,Paperback,404,2008,NA,NA,2012-02-13,to-read,to-read,0,JMH
12122542,The House I Loved,Tatiana de Rosnay,NA,312593309,9780000000000,3,3.11,St. Martin's Press,Hardcover,222,2011,2012-01-16,2012-01-24,2012-01-10,NA,read,1,JMH
6342491,"The Demon King (Seven Realms, #1)",Cinda Williams Chima,NA,1423118235,9780000000000,0,4.14,Hyperion Books,Hardcover,506,2009,NA,NA,2012-01-20,to-read,to-read,0,JMH
8535464,"The Geeks Shall Inherit the Earth: Popularity, Quirk Theory and Why Outsiders Thrive After High School",Alexandra Robbins,NA,1401302025,9780000000000,0,3.6,Hachette Books,Hardcover,448,2009,NA,NA,2012-01-19,to-read,to-read,0,JMH
3047850,"Wicked (Pretty Little Liars, #5)",Sara Shepard,NA,006156608X,9780000000000,4,3.98,HarperTeen,Library Binding,312,2008,2011-09-16,2012-01-18,2011-09-16,NA,read,1,JMH
8667848,"A Discovery of Witches (All Souls, #1)",Deborah Harkness,NA,670022411,9780000000000,4,4.01,Viking Penguin,Hardcover,579,2011,2012-01-03,2012-01-15,2011-08-11,NA,read,1,JMH
6451452,Harry Potter and International Relations,Daniel H. Nexon,Iver B. Neumann,074253958X,9780000000000,3,4.28,Rowman & Littlefield Publishers,Hardcover,224,2006,2011-08-01,2011-08-12,2011-07-27,NA,read,1,JMH
1918305,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Eric    Weiner,NA,446580260,9780000000000,0,3.83,Twelve,Paperback,335,2008,NA,NA,2011-12-24,to-read,to-read,0,JMH
33600,Shantaram,Gregory David Roberts,NA,192076920X,9780000000000,0,4.25,Scribe,Paperback,936,2003,NA,NA,2011-12-24,to-read,to-read,0,JMH
2095336,Saving Juliet,Suzanne Selfors,NA,802797407,9780000000000,0,3.69,Walker Books,Hardcover,242,2008,NA,NA,2011-12-21,to-read,to-read,0,JMH
44170,"The Looking Glass Wars (The Looking Glass Wars, #1)",Frank Beddor,NA,803731531,9780000000000,0,3.93,Dial Books,Hardcover,364,2004,NA,NA,2011-12-21,to-read,to-read,0,JMH
44652,"Fablehaven (Fablehaven, #1)",Brandon Mull,NA,1590385810,9780000000000,0,4.11,Shadow Mountain,Hardcover,351,2006,NA,NA,2011-12-21,to-read,to-read,0,JMH
12160828,The Real Elizabeth: An Intimate Portrait of Queen Elizabeth II,Andrew Marr,NA,805094164,9780000000000,0,3.87,Henry Holt & Company,Hardcover,368,2011,NA,NA,2011-12-21,to-read,to-read,0,JMH
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,NA,525423273,9780000000000,4,3.99,Dutton Juvenile,Hardcover,372,2010,2011-12-14,2011-12-18,2011-12-05,NA,read,1,JMH
358140,"Sammy's House (Samantha Joyce, #2)",Kristin Gore,NA,1401302645,9780000000000,0,3.6,Hachette Books,Hardcover,400,2007,NA,NA,2011-12-14,to-read,to-read,0,JMH
95950,"Sammy's Hill (Samantha Joyce, #1)",Kristin Gore,NA,140135971X,9780000000000,0,3.54,Miramax Books,Paperback,387,2004,NA,NA,2011-12-14,to-read,to-read,0,JMH
5927462,"Goddess Boot Camp (Oh. My. Gods., #2)",Tera Lynn Childs,NA,525421343,9780000000000,4,3.89,Dutton Books,Hardcover,264,2009,2011-12-13,2011-12-14,2011-12-13,NA,read,1,JMH
4268157,"Perfect Chemistry (Perfect Chemistry, #1)",Simone Elkeles,NA,802798233,9780000000000,0,4.05,Walker Childrens,Hardcover,368,2008,NA,NA,2011-12-09,to-read,to-read,0,JMH
544424,"Leaving Paradise (Leaving Paradise, #1)",Simone Elkeles,NA,738710180,9780000000000,0,4,Flux,Paperback,303,2007,NA,NA,2011-12-09,to-read,to-read,0,JMH
2342943,"Oh. My. Gods. (Oh. My. Gods., #1)",Tera Lynn Childs,NA,525479422,9780000000000,4,3.78,Dutton Juvenile,Hardcover,272,2008,2011-12-06,2011-12-08,2011-10-26,NA,read,1,JMH
8428064,"Demonglass (Hex Hall, #2)",Rachel Hawkins,R. Khokins,1423121317,9780000000000,4,4.08,Disney,Hardcover,359,2011,2011-12-02,2011-12-05,2011-12-02,NA,read,1,JMH
5287473,"Hex Hall (Hex Hall, #1)",Rachel Hawkins,NA,1423121309,9780000000000,3,3.92,Hyperion Book CH,Hardcover,323,2010,2011-11-30,2011-12-02,2011-11-18,NA,read,1,JMH
248483,"Austenland (Austenland, #1)",Shannon Hale,NA,1596912855,9780000000000,3,3.55,Bloomsbury Publishing PLC,Hardcover,197,2007,2011-11-17,2011-11-30,2011-11-05,NA,read,1,JMH
10975598,A Secret Kept,Tatiana de Rosnay,NA,312553498,9780000000000,0,3.35,St. Martin's Griffin,Paperback,319,2009,NA,NA,2011-11-30,to-read,to-read,0,JMH
11374268,"Best Friends, Occasional Enemies: The Lighter Side of Life as a Mother and Daughter",Lisa Scottoline,Francesca Serritella,312651635,9780000000000,0,3.77,St. Martin's Press,Hardcover,288,2011,NA,NA,2011-11-30,to-read,to-read,0,JMH
6950688,"Only the Good Spy Young (Gallagher Girls, #4)",Ally Carter,NA,1423128206,9780000000000,4,4.29,Hyperion Book CH,Hardcover,265,2010,2011-11-15,2011-11-17,2011-11-01,NA,read,1,JMH
5267365,"Don't Judge a Girl by Her Cover (Gallagher Girls, #3)",Ally Carter,NA,1423116380,9780000000000,4,4.21,Disney â— Hyperion Books,Hardcover,263,2009,2011-11-09,2011-11-15,2011-11-01,NA,read,1,JMH
10801027,"Cross My Heart (Cross My Heart, #1)",Katie Klein,NA,NA,NA,0,3.91,NA,NA,225,2011,NA,NA,2011-11-09,to-read,to-read,0,JMH
6174,Survival in Auschwitz,Primo Levi,"Stuart J. Woolf, Philip Roth",684826801,9780000000000,4,4.29,Simon  Schuster,Paperback,187,1947,2008-03-01,2008-03-01,2011-11-09,NA,read,1,JMH
568645,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",Ally Carter,NA,1423100050,9780000000000,4,4.13,"Little, Brown Books for Young Readers",Hardcover,236,2007,2011-11-01,2011-11-02,2011-11-01,NA,read,1,JMH
852470,"I'd Tell You I Love You, But Then I'd Have to Kill You (Gallagher Girls, #1)",Ally Carter,NA,1423100034,9780000000000,4,3.83,"Little, Brown Books for Young Readers",Hardcover,284,2006,2011-10-26,2011-10-30,2011-09-23,NA,read,1,JMH
73931,"Hood (King Raven, #1)",Stephen R. Lawhead,NA,1595540857,9780000000000,0,3.88,Westbow Pr,Hardcover,490,2006,NA,NA,2011-10-26,to-read,to-read,0,JMH
81078,Snow White and Rose Red,Patricia C. Wrede,NA,812534972,9780000000000,0,3.76,Tor Books,Paperback,288,1989,NA,NA,2011-10-26,to-read,to-read,0,JMH
176327,The Fairy-Tale Detectives (The Sisters Grimm #1),Michael Buckley,Peter Ferguson,810959259,9780000000000,0,4.03,Amulet Books,Hardcover,284,2005,NA,NA,2011-10-26,to-read,to-read,0,JMH
187812,Avalon High,Meg Cabot,NA,60755865,9780000000000,4,3.81,HarperCollins Publishers,Hardcover,288,2005,2011-10-21,2011-10-25,2011-09-01,NA,read,1,JMH
10327303,"Uncommon Criminals (Heist Society, #2)",Ally Carter,NA,1423147952,9780000000000,4,4.13,"Little, Brown Books for Young Readers",Hardcover,298,2011,2011-10-19,2011-10-20,2011-07-11,NA,read,1,JMH
6271122,Repotting Harry Potter: A Professor's Book-By-Book Guide for the Serious Re-Reader,James W. Thomas,NA,982238525,9780000000000,0,4.29,"Winged Lion Press, LLC",Paperback,352,2009,NA,NA,2011-10-19,to-read,to-read,0,JMH
10158656,22 Britannia Road,Amanda Hodgkinson,Robin Sachs,1611760038,9780000000000,0,3.64,Penguin Group (USA),Audiobook,12,2011,NA,NA,2011-10-19,to-read,to-read,0,JMH
6574102,"Heist Society (Heist Society, #1)",Ally Carter,NA,1423116399,9780000000000,4,3.91,"Little, Brown Books for Young Readers",Hardcover,287,2010,2011-10-15,2011-10-19,2011-03-09,NA,read,1,JMH
763047,Straight Talking,Jane Green,NA,767915593,9780000000000,0,3.64,Broadway Books,Paperback,320,1997,NA,NA,2011-10-18,to-read,to-read,0,JMH
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,NA,1423140591,9780000000000,5,4.42,Disney-Hyperion Books,Hardcover,521,2011,2011-10-06,2011-10-14,2011-03-09,NA,read,1,JMH
1472878,"Firefly Lane (Firefly Lane, #1)",Kristin Hannah,NA,312364083,9780000000000,4,4.13,St. Martin's Press,Hardcover,479,2008,2011-09-22,2011-10-04,2011-03-09,NA,read,1,JMH
6609714,"The Lonely Hearts Club (The Lonely Hearts Club, #1)",Elizabeth Eulberg,NA,545140315,9780000000000,0,3.78,Point,Hardcover,290,2010,NA,NA,2011-09-23,to-read,to-read,0,JMH
7074259,Fixing Delilah,Sarah Ockler,NA,316052094,9780000000000,0,3.81,"Little, Brown Books for Young Readers",Hardcover,308,2010,NA,NA,2011-09-23,to-read,to-read,0,JMH
2420340,"Aurelia (Aurelia, #1)",Anne Osterlund,NA,142405795,9780000000000,0,3.63,Speak,Paperback,246,2008,NA,NA,2011-09-22,to-read,to-read,0,JMH
350500,What-the-Dickens: The Story of a Rogue Tooth Fairy,Gregory Maguire,NA,763629618,9780000000000,0,3.35,Candlewick Press,Hardcover,295,2007,NA,NA,2011-09-22,to-read,to-read,0,JMH
24937,Wicked: The Grimmerie,David Cote,"Stephen Schwartz, Joan Marcus, Winnie Holzman",1401308201,9780000000000,4,4.19,Hachette Books,Hardcover,192,2005,2011-09-21,2011-09-21,2011-09-21,NA,read,1,JMH
93801,"The Confessor (Gabriel Allon, #3)",Daniel Silva,NA,014101587X,9780000000000,5,4.18,Penguin,Paperback,416,2003,2011-09-17,2011-09-21,2011-03-14,NA,read,1,JMH
1537534,"Unbelievable (Pretty Little Liars, #4)",Sara Shepard,NA,60887397,9780000000000,4,4.02,Harper Teen,Hardcover,335,2008,2011-08-24,2011-09-16,2011-08-24,NA,read,1,JMH
10849186,That Used to Be Us: How America Fell Behind in the World It Invented and How We Can Come Back,Thomas L. Friedman,"Michael Mandelbaum, Jason Culp",1427213712,9780000000000,0,3.8,Macmillan Audio,Audiobook,17,2011,NA,NA,2011-09-12,to-read,to-read,0,JMH
6192737,The Truth About Melody Browne,Lisa Jewell,NA,1846055725,9780000000000,0,3.88,Century,Paperback,326,2009,NA,NA,2011-09-02,to-read,to-read,0,JMH
7569453,"Thin, Rich, Pretty",Beth Harbison,NA,312381980,9780000000000,0,3.61,St. Martin's Press,Hardcover,342,2010,NA,NA,2011-09-01,to-read,to-read,0,JMH
4667024,The Help,Kathryn Stockett,NA,399155341,9780000000000,5,4.46,G.P. Putnam's Sons,Hardcover,464,2009,2011-08-19,2011-09-01,2010-09-10,NA,read,1,JMH
1651302,"Perfect (Pretty Little Liars, #3)",Sara Shepard,NA,60887370,9780000000000,4,3.97,HarperTeen,Paperback,298,2007,2011-08-18,2011-08-24,2011-08-18,NA,read,1,JMH
556602,Sarah's Key,Tatiana de Rosnay,NA,312370830,9780000000000,5,4.17,St. Martins Press,Hardcover,294,2006,2011-08-12,2011-08-19,2011-07-21,NA,read,1,JMH
162089,"Flawless (Pretty Little Liars, #2)",Sara Shepard,NA,60887338,9780000000000,4,3.91,HarperCollins Publishers,Hardcover,330,2007,2011-08-16,2011-08-18,2011-08-16,NA,read,1,JMH
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,NA,60887303,9780000000000,4,3.86,HarperCollins Publishers,Hardcover,286,2006,2011-08-12,2011-08-16,2011-08-11,NA,read,1,JMH
7002699,Jane Eyre,Charlotte BrontÃ«,NA,582275113,9780000000000,0,4.14,Addison Wesley Publishing Company,Paperback,176,1847,NA,NA,2011-03-14,to-read,to-read,0,JMH
10412,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,Greg Behrendt,Liz Tuccillo,141694740X,9780000000000,4,3.66,Gallery Books,Hardcover,208,2004,2009-01-01,2009-01-01,2011-08-11,NA,read,1,JMH
9748208,"A Weekend with Mr. Darcy (Austen Addicts, #1)",Victoria Connelly,NA,1402251327,9780000000000,0,3.43,Sourcebooks Landmark,Paperback,345,2010,NA,NA,2011-08-11,to-read,to-read,0,JMH
2839,Bridge to Terabithia,Katherine Paterson,NA,439366771,9780000000000,3,4.02,Trumpet Club Special Edition,Paperback,128,1977,NA,NA,2011-08-11,NA,read,1,JMH
7937462,"The Short Second Life of Bree Tanner (The Twilight Saga, #3.5)",Stephenie Meyer,NA,031612558X,9780000000000,3,3.51,"Little, Brown and Company",Hardcover,178,2009,2010-06-01,2010-06-01,2011-08-11,NA,read,1,JMH
22628,The Perks of Being a Wallflower,Stephen Chbosky,NA,NA,NA,0,4.22,MTV Books/Pocket Books,Paperback,213,1999,NA,NA,2011-08-11,to-read,to-read,0,JMH
38709,"Holes (Holes, #1)",Louis Sachar,NA,439244196,9780000000000,3,3.98,Scholastic,Paperback,233,1998,2010-08-01,2010-08-01,2011-08-11,NA,read,1,JMH
3473,A Walk to Remember,Nicholas Sparks,NA,446693804,9780000000000,3,4.19,Grand Central Publishing,Paperback,240,1999,2010-08-01,2010-08-01,2011-08-11,NA,read,1,JMH
12873,Rebecca,Daphne du Maurier,Sally Beauman,1844080382,9780000000000,0,4.24,Virago Press (UK),Paperback,428,1938,NA,NA,2011-08-11,to-read,to-read,0,JMH
227443,"Bridget Jones's Diary (Bridget Jones, #1)",Helen Fielding,NA,014028009X,9780000000000,0,3.79,Penguin Books,Paperback,288,1996,NA,NA,2011-08-11,to-read,to-read,0,JMH
7664334,Amy & Roger's Epic Detour,Morgan Matson,NA,1416990658,9780000000000,0,3.98,Simon  Schuster Books for Young Readers,Hardcover,343,2010,NA,NA,2011-08-11,to-read,to-read,0,JMH
6280118,One Day,David Nicholls,NA,340896965,9780000000000,0,3.8,Hodder & Stoughton,Hardcover,435,2009,NA,NA,2011-08-11,to-read,to-read,0,JMH
